customerid,orders,total_spent,last_purchase
14631.0,3,1006.98,2011-10-20 11:17:00
13429.0,4,1006.8,2011-11-29 09:10:00
13867.0,3,1005.09,2011-11-08 15:48:00
14214.0,5,1004.38,2011-11-09 10:31:00
13410.0,5,1003.06,2011-11-15 15:33:00
14083.0,9,1002.9,2011-12-05 13:14:00
12446.0,1,1002.3100000000001,2011-10-13 12:50:00
12545.0,2,1000.39,2011-09-25 13:39:00
15508.0,6,1000.27,2011-06-03 15:43:00
18143.0,2,1000.16,2011-08-15 12:07:00
12722.0,4,997.63,2011-09-15 14:50:00
15110.0,4,996.1,2011-11-16 11:16:00
15104.0,2,993.54,2011-05-27 12:29:00
17594.0,2,993.18,2011-09-15 16:34:00
13363.0,2,992.5,2011-11-22 12:40:00
14223.0,3,991.13,2011-09-08 13:38:00
16232.0,4,990.88,2011-10-27 12:16:00
14514.0,3,990.2,2011-10-09 16:05:00
17126.0,5,989.45,2011-07-10 13:52:00
15062.0,4,987.86,2011-09-29 16:51:00
18237.0,5,987.1,2011-12-07 12:49:00
14583.0,5,986.96,2011-12-04 12:32:00
17324.0,4,986.48,2011-11-22 10:34:00
13117.0,8,984.91,2011-11-18 12:02:00
17144.0,2,984.57,2011-12-08 17:57:00
12510.0,2,982.5699999999999,2011-07-20 10:15:00
15133.0,3,982.42,2011-08-04 10:44:00
15071.0,2,982.07,2011-09-07 11:43:00
16188.0,4,981.86,2011-10-26 12:19:00
16085.0,5,981.51,2011-11-16 13:24:00
12541.0,3,981.18,2011-11-10 10:40:00
18170.0,3,980.31,2011-11-06 14:35:00
13509.0,7,979.72,2011-12-01 10:10:00
13350.0,2,979.12,2011-11-23 16:33:00
15132.0,5,977.9300000000001,2011-11-21 17:10:00
14920.0,2,977.77,2011-05-11 10:32:00
13026.0,5,975.36,2011-12-08 16:58:00
16376.0,2,974.96,2011-12-01 11:38:00
14522.0,4,974.54,2011-11-15 13:24:00
15449.0,3,974.52,2011-11-13 15:02:00
12994.0,3,974.4200000000001,2011-12-05 15:43:00
18194.0,1,973.8399999999999,2011-09-18 13:29:00
16009.0,4,972.11,2011-11-17 16:51:00
15506.0,3,972.08,2011-11-17 12:11:00
13155.0,4,971.76,2011-11-06 15:41:00
17100.0,2,971.74,2011-11-21 16:36:00
14256.0,2,969.0600000000001,2011-03-24 13:17:00
14138.0,2,965.8800000000001,2011-12-08 12:44:00
15793.0,3,965.61,2011-11-25 09:31:00
15860.0,8,965.16,2011-10-30 11:25:00
12550.0,1,964.83,2011-09-21 14:35:00
13138.0,6,962.39,2011-11-17 16:51:00
14006.0,3,962.19,2011-08-16 09:39:00
15156.0,3,961.49,2011-12-08 18:22:00
16419.0,6,958.71,2011-08-19 12:33:00
18192.0,1,957.97,2011-09-29 09:53:00
13823.0,2,957.66,2011-11-21 10:22:00
12697.0,3,957.59,2011-11-11 08:47:00
14629.0,2,955.26,2011-12-05 16:55:00
15948.0,2,955.24,2011-12-01 15:32:00
17244.0,1,954.9,2011-10-17 15:19:00
17097.0,8,954.42,2011-12-07 17:05:00
15835.0,4,954.09,2011-10-26 15:47:00
14540.0,3,952.66,2011-11-30 10:15:00
15421.0,4,950.36,2011-10-12 09:20:00
13636.0,5,949.12,2011-11-03 10:30:00
12822.0,2,948.88,2011-09-30 10:04:00
17044.0,1,948.48,2011-11-14 14:28:00
13748.0,5,948.25,2011-09-05 09:45:00
12458.0,2,947.4,2011-09-29 15:25:00
15747.0,3,946.64,2011-11-27 12:26:00
13261.0,2,944.1,2011-03-16 12:22:00
12820.0,4,942.34,2011-12-06 15:12:00
14075.0,3,942.26,2011-12-05 08:38:00
15289.0,3,939.78,2011-11-10 13:49:00
17527.0,4,939.37,2011-10-17 12:32:00
17227.0,6,939.32,2011-11-21 10:51:00
16584.0,2,936.08,2011-09-20 13:45:00
14140.0,2,935.05,2011-12-06 09:05:00
16027.0,6,934.62,2011-09-09 10:47:00
12924.0,4,933.7,2011-09-12 13:55:00
15787.0,3,933.26,2011-11-13 14:55:00
13655.0,2,932.97,2011-08-17 14:25:00
14532.0,4,932.85,2011-04-17 13:05:00
18133.0,1,931.4999999999999,2011-05-11 14:14:00
16934.0,2,931.03,2011-10-16 12:40:00
17289.0,3,931.02,2011-11-08 12:01:00
17552.0,4,930.41,2011-10-10 17:00:00
17618.0,3,930.28,2011-12-04 11:50:00
16907.0,5,928.76,2011-11-10 18:04:00
14475.0,3,925.85,2011-09-29 10:46:00
14231.0,3,925.71,2011-06-09 11:05:00
17048.0,3,925.35,2011-08-14 11:49:00
15312.0,4,924.85,2011-09-25 13:10:00
13805.0,2,924.6,2011-10-18 14:50:00
15654.0,2,922.53,2011-11-30 13:08:00
13122.0,2,922.39,2011-09-06 15:53:00
16551.0,3,922.12,2011-09-05 09:38:00
13934.0,1,922.1,2011-03-21 08:39:00
13035.0,2,921.88,2011-09-27 08:57:00
14081.0,2,921.62,2011-02-10 16:17:00
15576.0,1,921.37,2011-11-02 12:03:00
13984.0,5,920.51,2011-11-13 12:38:00
17018.0,2,920.1,2011-10-30 11:42:00
12652.0,1,919.98,2011-01-12 15:00:00
13075.0,1,919.61,2011-08-02 10:19:00
16511.0,3,918.33,2011-11-18 10:41:00
13549.0,7,918.2,2011-11-14 09:20:00
15253.0,5,918.1999999999999,2011-11-23 16:22:00
14015.0,1,917.34,2011-10-18 10:02:00
14712.0,3,917.07,2011-11-10 12:59:00
15707.0,4,916.98,2011-11-04 14:35:00
17236.0,6,916.13,2011-11-27 12:00:00
14141.0,4,915.13,2011-12-07 09:53:00
16216.0,1,914.9300000000001,2011-03-17 15:34:00
16809.0,5,914.69,2011-11-16 15:45:00
15587.0,4,913.6800000000001,2011-10-20 13:37:00
15364.0,2,913.19,2011-09-05 09:46:00
14359.0,3,912.18,2011-11-20 13:17:00
13192.0,2,911.94,2011-09-05 14:13:00
14289.0,6,911.26,2011-12-01 11:44:00
13689.0,1,910.0,2011-10-07 13:21:00
13782.0,6,908.86,2011-11-27 11:54:00
13038.0,3,908.46,2011-09-20 14:37:00
17323.0,7,906.52,2011-11-24 17:29:00
15480.0,1,905.5,2011-08-15 14:32:00
15807.0,3,903.9,2011-10-20 14:10:00
16716.0,2,901.2,2011-03-18 10:03:00
17848.0,9,901.1999999999999,2011-09-19 16:49:00
15511.0,5,900.53,2011-11-28 09:43:00
12940.0,2,899.69,2011-10-16 12:09:00
14625.0,2,899.63,2011-05-27 15:32:00
15079.0,4,895.61,2011-05-11 12:45:00
15865.0,3,895.13,2011-10-30 12:43:00
15211.0,2,894.4100000000001,2011-10-10 13:31:00
15066.0,1,893.59,2011-10-17 13:25:00
12772.0,1,892.47,2011-10-11 09:19:00
16361.0,4,891.21,2011-11-30 12:32:00
13515.0,4,891.12,2011-09-28 11:26:00
15255.0,1,890.85,2011-10-04 12:43:00
14240.0,2,890.34,2011-11-09 13:45:00
17007.0,6,889.9300000000001,2011-10-20 10:47:00
14344.0,8,889.9300000000001,2011-08-04 13:51:00
17829.0,1,889.24,2011-02-14 12:46:00
17537.0,2,887.67,2011-11-10 10:56:00
16900.0,3,887.11,2011-11-23 10:32:00
14623.0,5,886.7,2011-11-07 13:56:00
14449.0,4,885.8,2011-11-21 12:06:00
15822.0,2,885.47,2011-12-06 14:50:00
17704.0,2,885.19,2011-06-24 09:40:00
15799.0,3,884.14,2011-09-25 12:46:00
15907.0,3,882.72,2011-12-06 12:21:00
18236.0,6,882.24,2011-11-10 08:06:00
17109.0,6,881.29,2011-11-10 16:59:00
13662.0,3,881.26,2011-09-15 12:04:00
13037.0,3,881.07,2011-07-24 15:46:00
15076.0,1,880.85,2011-06-20 08:23:00
17027.0,6,877.5600000000001,2011-09-22 12:24:00
15653.0,2,877.4399999999999,2011-09-08 10:49:00
14770.0,2,876.42,2011-04-21 14:21:00
15100.0,3,876.0,2011-01-10 10:35:00
16513.0,4,874.59,2011-12-05 10:18:00
16657.0,4,874.43,2011-11-30 11:48:00
13294.0,2,873.74,2011-06-03 08:54:00
15208.0,5,870.12,2011-12-08 17:24:00
13200.0,4,870.09,2011-11-20 15:35:00
13979.0,1,869.87,2011-09-27 13:32:00
17566.0,2,869.77,2011-12-01 19:54:00
12694.0,2,869.67,2011-09-30 13:06:00
13203.0,4,869.46,2011-11-30 10:45:00
17886.0,3,869.28,2011-11-08 10:09:00
17649.0,1,868.49,2011-07-24 15:53:00
14912.0,2,867.85,2011-11-23 09:20:00
14715.0,4,867.38,2011-11-15 12:10:00
16235.0,5,867.31,2011-10-30 10:56:00
14597.0,2,866.24,2011-11-28 13:13:00
16567.0,2,865.6,2011-05-29 13:57:00
13846.0,3,865.0600000000001,2011-11-15 12:07:00
12680.0,4,862.81,2011-12-09 12:50:00
16266.0,7,861.89,2011-09-27 12:08:00
16221.0,3,860.86,2011-11-03 11:43:00
12794.0,2,860.41,2011-10-17 14:54:00
13339.0,1,860.12,2011-05-23 08:31:00
14577.0,4,859.71,2011-11-27 12:47:00
14553.0,5,859.27,2011-11-20 13:20:00
13566.0,2,856.84,2011-10-30 11:59:00
16163.0,2,856.6,2011-04-21 15:15:00
12693.0,4,855.91,2011-08-04 17:51:00
17064.0,3,855.45,2011-10-12 10:18:00
16037.0,3,855.02,2011-03-15 09:13:00
12878.0,2,854.99,2011-04-17 13:07:00
17560.0,4,854.95,2011-09-06 09:18:00
16121.0,2,854.66,2011-10-13 12:59:00
14193.0,2,853.39,2011-10-03 09:34:00
13991.0,6,852.88,2011-11-27 16:18:00
15022.0,4,852.39,2011-11-28 12:35:00
12379.0,2,852.24,2011-09-19 10:09:00
16070.0,2,852.15,2011-11-17 15:50:00
16020.0,3,851.01,2011-11-23 11:18:00
18096.0,3,849.06,2011-11-28 12:44:00
12713.0,1,848.55,2011-12-09 12:16:00
14657.0,4,848.22,2011-11-22 12:47:00
16347.0,2,847.45,2011-11-28 13:14:00
13221.0,2,847.41,2011-04-13 16:58:00
16877.0,6,846.62,2011-11-27 13:47:00
14803.0,3,845.55,2011-06-30 13:58:00
12847.0,1,843.64,2011-11-17 13:16:00
17624.0,2,843.48,2011-11-25 10:52:00
17929.0,4,843.0,2011-11-28 16:01:00
13929.0,2,842.65,2011-06-23 15:26:00
16108.0,1,842.5,2011-09-16 11:48:00
16560.0,2,841.41,2011-11-13 10:35:00
14862.0,2,841.1999999999999,2011-11-14 10:01:00
17076.0,3,841.0799999999999,2011-11-03 17:53:00
14332.0,3,840.21,2011-11-17 11:54:00
13940.0,4,839.14,2011-11-22 15:15:00
17115.0,3,837.5,2011-12-01 14:30:00
16554.0,3,837.1,2011-10-28 14:51:00
15832.0,1,836.79,2011-03-30 15:29:00
12728.0,4,836.33,2011-09-29 15:31:00
16747.0,2,836.06,2011-11-02 11:37:00
17169.0,2,835.78,2011-10-13 10:25:00
13835.0,4,834.57,2011-11-14 15:37:00
17075.0,4,834.12,2011-11-22 11:58:00
16644.0,2,833.78,2011-06-15 12:39:00
15862.0,4,832.88,2011-12-01 13:28:00
14644.0,2,830.76,2011-10-03 08:30:00
16924.0,3,829.89,2011-11-18 12:53:00
13681.0,4,827.83,2011-11-22 11:13:00
12461.0,2,826.88,2011-09-06 16:57:00
12781.0,2,826.74,2011-10-07 10:37:00
16494.0,1,826.53,2011-02-16 12:49:00
12427.0,3,825.8,2011-11-18 08:56:00
15164.0,3,824.58,2011-10-02 12:05:00
16164.0,3,822.48,2011-11-22 15:04:00
12778.0,6,822.23,2011-11-20 11:30:00
13893.0,1,821.1,2011-02-15 11:30:00
17921.0,4,820.23,2011-10-06 18:56:00
17759.0,3,819.96,2011-11-22 16:02:00
13220.0,4,819.2900000000001,2011-09-22 13:38:00
16092.0,3,817.86,2011-08-17 10:46:00
16869.0,4,817.12,2011-11-17 12:02:00
16943.0,3,816.73,2011-05-12 11:57:00
15649.0,2,816.0,2011-01-07 13:34:00
15399.0,3,815.77,2011-12-08 13:04:00
13811.0,3,814.5,2011-06-09 09:54:00
18064.0,2,814.0,2011-07-29 16:39:00
16600.0,6,813.52,2011-12-05 16:00:00
16621.0,4,813.48,2011-10-19 11:38:00
14421.0,2,813.11,2011-10-13 13:24:00
16284.0,2,812.68,2011-11-08 16:12:00
17980.0,3,811.45,2011-06-27 12:01:00
16460.0,3,811.23,2011-11-11 13:46:00
16276.0,1,810.6000000000001,2011-06-16 09:34:00
16624.0,2,810.5699999999999,2011-09-20 12:39:00
15965.0,4,808.87,2011-11-22 16:44:00
14499.0,3,808.44,2011-11-13 13:01:00
15533.0,3,807.57,2011-11-20 15:35:00
12421.0,4,807.04,2011-11-24 09:07:00
13707.0,2,806.41,2011-03-17 18:03:00
12434.0,2,806.14,2011-09-16 12:38:00
13637.0,3,804.3,2011-10-18 13:32:00
18248.0,2,804.02,2011-08-09 10:19:00
12422.0,3,803.5600000000001,2011-09-05 09:48:00
15644.0,4,803.54,2011-06-26 14:54:00
18265.0,2,801.51,2011-09-28 14:10:00
17114.0,8,801.12,2011-12-04 12:17:00
16367.0,2,800.67,2011-11-02 13:13:00
15561.0,4,800.59,2011-11-28 11:07:00
13720.0,4,799.9,2011-08-15 12:46:00
17905.0,4,798.99,2011-09-29 17:33:00
17703.0,3,798.74,2011-11-04 15:51:00
13280.0,3,798.46,2011-08-09 13:14:00
16438.0,5,798.35,2011-12-04 10:51:00
13389.0,3,797.96,2011-11-28 14:01:00
12701.0,2,797.71,2011-09-21 10:47:00
13336.0,1,795.12,2011-09-23 14:05:00
15831.0,3,794.64,2011-10-12 13:14:00
15990.0,2,792.11,2011-10-26 15:58:00
13167.0,4,791.33,2011-11-21 12:24:00
14976.0,7,790.86,2011-10-13 16:37:00
13016.0,3,789.89,2011-09-27 14:08:00
16759.0,3,789.79,2011-12-02 12:42:00
13329.0,2,789.0,2011-11-08 10:29:00
14557.0,1,788.38,2011-09-15 15:48:00
13323.0,5,787.85,2011-12-06 17:12:00
13884.0,5,787.6,2011-12-02 16:30:00
16546.0,2,787.15,2011-02-22 11:20:00
13212.0,3,786.83,2011-11-20 12:40:00
13109.0,2,786.54,2011-10-11 10:16:00
12628.0,3,786.46,2011-12-05 13:15:00
15806.0,3,784.58,2011-10-24 14:35:00
18136.0,3,784.33,2011-10-07 15:40:00
17180.0,4,783.97,2011-10-14 15:46:00
16054.0,1,783.9,2011-07-17 13:08:00
15952.0,4,781.91,2011-11-06 11:18:00
17006.0,4,781.78,2011-12-05 12:09:00
15679.0,4,781.28,2011-11-15 16:19:00
13583.0,1,781.03,2011-07-07 10:40:00
15239.0,2,780.59,2011-11-29 14:14:00
17797.0,3,780.43,2011-11-17 13:21:00
18228.0,2,779.9,2011-10-14 09:21:00
12735.0,2,779.5699999999999,2011-01-28 13:37:00
17411.0,3,778.94,2011-11-27 14:25:00
13375.0,1,778.65,2011-09-12 10:19:00
14815.0,2,778.5,2011-11-03 11:36:00
17414.0,2,778.0,2011-10-27 12:13:00
16505.0,1,777.6,2011-11-08 12:14:00
13563.0,2,777.53,2011-09-16 14:45:00
12425.0,1,777.2,2011-09-22 17:31:00
15618.0,4,776.851,2011-11-07 08:34:00
15743.0,4,775.96,2011-11-23 17:19:00
13314.0,3,775.94,2011-12-08 12:29:00
13341.0,1,775.85,2011-03-24 09:50:00
16825.0,2,775.1800000000001,2011-11-01 11:51:00
15414.0,3,774.9000000000001,2011-11-30 09:50:00
16043.0,4,773.99,2011-11-02 12:50:00
16222.0,1,773.5500000000001,2011-01-25 13:38:00
15075.0,1,773.03,2011-09-23 12:27:00
17764.0,2,772.55,2011-10-20 11:03:00
17409.0,2,771.85,2011-06-08 10:36:00
15353.0,2,770.12,2011-03-30 12:15:00
14412.0,2,770.03,2011-10-28 10:45:00
12965.0,1,769.8100000000001,2011-09-11 15:31:00
16480.0,1,769.29,2011-09-25 11:40:00
13356.0,1,768.24,2011-09-20 14:33:00
14672.0,2,765.55,2011-04-19 10:19:00
17695.0,2,765.34,2011-07-31 10:40:00
14885.0,1,765.3199999999999,2011-07-31 12:05:00
17516.0,5,764.88,2011-11-24 16:51:00
17268.0,4,763.64,2011-08-24 10:06:00
17466.0,2,763.28,2011-11-29 13:15:00
16806.0,4,762.16,2011-08-28 15:27:00
15599.0,2,761.74,2011-11-13 11:44:00
14883.0,6,761.59,2011-11-21 10:23:00
17425.0,2,759.17,2011-11-20 15:30:00
16036.0,2,758.92,2011-09-13 14:53:00
15568.0,3,758.29,2011-12-07 11:27:00
16725.0,7,758.27,2011-02-10 16:52:00
12413.0,3,758.1,2011-10-04 09:00:00
16205.0,4,757.63,2011-11-09 09:32:00
14550.0,2,757.37,2011-11-29 12:12:00
16770.0,5,757.1,2011-10-13 12:21:00
15223.0,2,755.75,2011-04-28 11:31:00
13370.0,1,754.87,2010-12-03 10:26:00
18104.0,1,754.64,2011-11-02 14:07:00
14234.0,4,754.12,2011-11-17 17:53:00
16470.0,4,752.77,2011-10-19 12:11:00
13730.0,2,752.6,2011-07-27 08:35:00
13030.0,2,752.4399999999999,2011-11-28 14:30:00
16256.0,1,752.4300000000001,2011-03-18 12:18:00
12908.0,2,750.0,2011-06-16 15:39:00
17146.0,3,749.78,2011-08-26 12:44:00
14923.0,1,749.1,2011-10-20 11:51:00
15656.0,4,748.5,2011-10-25 14:56:00
16859.0,2,747.81,2011-07-18 12:19:00
14201.0,7,747.44,2011-10-10 13:27:00
17387.0,2,746.81,2011-11-20 11:00:00
14050.0,2,746.36,2011-11-08 10:00:00
17034.0,3,745.52,2011-11-23 15:14:00
14790.0,4,745.06,2011-11-23 09:28:00
13950.0,4,745.06,2011-11-28 14:44:00
13236.0,2,744.85,2011-11-15 12:50:00
13354.0,1,743.53,2011-09-29 13:17:00
16730.0,3,743.11,2011-10-18 14:11:00
12374.0,1,742.9300000000001,2011-11-14 15:37:00
16891.0,5,742.43,2011-12-08 11:15:00
12465.0,2,742.1899999999999,2011-11-22 16:34:00
14662.0,4,741.37,2011-11-11 12:13:00
13753.0,1,741.26,2011-02-25 12:48:00
13900.0,3,740.95,2011-06-09 19:26:00
17692.0,4,740.9399999999999,2011-08-04 14:01:00
15252.0,2,740.78,2011-11-03 13:30:00
12603.0,1,739.1999999999999,2011-11-18 10:42:00
14756.0,1,738.96,2011-11-24 18:13:00
12976.0,1,738.6,2011-05-12 09:55:00
17461.0,3,735.82,2011-11-17 10:21:00
15074.0,1,735.67,2011-08-26 14:45:00
15045.0,2,735.66,2011-07-11 11:33:00
15215.0,3,734.94,2011-10-24 11:41:00
15525.0,3,734.37,2011-12-07 14:43:00
16146.0,3,734.13,2011-07-05 14:20:00
17979.0,4,732.41,2011-11-04 12:05:00
13575.0,5,732.0699999999999,2011-11-16 13:14:00
16099.0,3,731.9,2011-10-20 13:13:00
16491.0,1,731.5,2011-10-24 10:18:00
14778.0,2,730.86,2011-08-04 15:23:00
13736.0,2,729.8,2011-12-04 15:19:00
12468.0,2,729.5400000000001,2011-06-05 11:36:00
16261.0,4,728.54,2011-11-22 17:23:00
17666.0,2,728.16,2011-12-06 09:06:00
13077.0,4,728.02,2011-12-08 19:24:00
13623.0,5,727.74,2011-11-09 12:00:00
14055.0,1,725.6400000000001,2011-08-25 15:04:00
16140.0,2,725.18,2011-10-05 12:15:00
12723.0,5,725.07,2011-12-06 10:19:00
15636.0,2,724.76,2011-09-11 11:17:00
12475.0,1,723.38,2011-10-17 10:10:00
17521.0,3,723.2099999999999,2011-11-10 11:22:00
15272.0,2,721.94,2011-10-13 12:59:00
14869.0,2,721.45,2011-12-01 12:36:00
15584.0,4,720.86,2011-11-16 10:55:00
18062.0,3,720.52,2011-06-19 14:47:00
16023.0,3,719.81,2011-10-24 16:34:00
15274.0,2,716.57,2011-12-05 16:57:00
12535.0,2,716.35,2011-09-09 08:48:00
15400.0,5,716.2,2011-09-08 13:57:00
17888.0,8,716.0,2011-11-18 13:45:00
17029.0,2,716.0,2011-08-21 11:06:00
15330.0,2,714.96,2011-11-07 17:50:00
15757.0,2,714.42,2011-10-05 12:14:00
18035.0,3,713.89,2011-11-04 12:39:00
12616.0,2,713.3,2011-09-05 15:17:00
13169.0,2,712.88,2011-10-07 12:11:00
13147.0,4,712.8000000000001,2011-11-29 13:59:00
17761.0,1,712.78,2011-11-07 10:23:00
13416.0,2,712.5,2011-10-27 08:56:00
13587.0,1,712.4,2011-10-07 12:31:00
17642.0,2,712.29,2011-08-12 09:11:00
15855.0,5,712.24,2011-07-26 10:20:00
13705.0,3,711.86,2011-12-02 12:32:00
17179.0,3,711.79,2011-06-14 16:48:00
13249.0,3,711.41,2011-09-08 13:26:00
14867.0,3,710.28,2011-06-07 11:39:00
16362.0,5,709.99,2011-11-07 13:01:00
14127.0,3,709.71,2011-08-09 10:49:00
16136.0,3,709.38,2011-10-11 09:10:00
15951.0,2,708.22,2011-12-01 08:34:00
16449.0,2,707.69,2011-05-26 10:25:00
12453.0,1,707.09,2011-07-28 14:08:00
16309.0,2,706.57,2011-08-25 15:35:00
14126.0,3,706.1300000000001,2011-12-02 11:45:00
16364.0,2,705.79,2011-11-28 11:27:00
16882.0,3,705.12,2011-10-04 10:42:00
16015.0,3,704.55,2011-12-06 10:58:00
17934.0,2,704.25,2011-10-19 11:16:00
12612.0,1,704.0400000000001,2011-09-26 15:35:00
17974.0,3,703.99,2011-11-15 11:37:00
12883.0,4,703.47,2011-11-15 09:32:00
15103.0,2,703.36,2011-11-08 14:53:00
16997.0,3,702.0,2011-02-24 17:28:00
14179.0,2,701.57,2011-10-30 12:07:00
14198.0,4,701.4,2011-11-21 16:35:00
14356.0,2,701.23,2011-09-21 09:18:00
13238.0,4,700.73,2011-11-22 15:37:00
17734.0,3,700.63,2011-10-17 12:33:00
17812.0,4,699.81,2011-11-27 11:47:00
17423.0,2,698.41,2011-10-24 13:36:00
14829.0,4,697.55,2011-11-10 16:16:00
17472.0,3,697.54,2011-06-01 14:57:00
15800.0,2,696.89,2011-08-24 14:23:00
15700.0,2,696.68,2011-06-20 16:53:00
14009.0,2,695.61,2011-05-25 15:47:00
14959.0,4,695.42,2011-10-06 18:23:00
17884.0,4,695.0699999999999,2011-12-06 11:33:00
15304.0,8,694.4000000000001,2011-10-10 10:23:00
12925.0,2,694.05,2011-12-05 11:11:00
15053.0,3,693.95,2011-12-05 12:08:00
14643.0,2,693.8100000000001,2011-06-22 14:41:00
12410.0,2,693.3299999999999,2011-02-04 10:39:00
13601.0,2,693.32,2011-10-25 17:31:00
14111.0,4,692.85,2011-11-25 13:44:00
17198.0,3,692.22,2011-11-16 10:39:00
17733.0,2,692.19,2011-11-01 08:16:00
14880.0,3,690.59,2011-09-23 13:42:00
16212.0,2,690.34,2011-11-20 13:00:00
17796.0,4,690.0,2011-10-30 15:38:00
18085.0,2,689.95,2011-01-13 15:17:00
13023.0,2,689.9,2011-10-06 16:27:00
15181.0,3,689.4799999999999,2011-10-04 13:58:00
17502.0,4,689.1,2011-11-30 13:13:00
13799.0,2,688.86,2011-08-15 12:07:00
16642.0,2,688.33,2011-12-05 11:31:00
18196.0,2,686.63,2011-09-05 16:22:00
12658.0,1,686.05,2011-11-21 10:22:00
15038.0,6,685.74,2011-10-12 11:33:00
16122.0,4,684.4200000000001,2011-09-27 15:34:00
15669.0,4,684.34,2011-10-30 16:03:00
17874.0,6,683.46,2011-06-07 12:54:00
14222.0,1,683.17,2011-06-15 16:42:00
15582.0,3,682.9100000000001,2011-11-15 09:55:00
17341.0,3,682.29,2011-07-06 12:33:00
18135.0,5,681.9100000000001,2011-11-10 19:32:00
17397.0,2,681.41,2011-11-17 14:08:00
12478.0,1,680.99,2011-12-06 09:56:00
18082.0,1,680.84,2011-11-14 12:45:00
13524.0,5,680.1800000000001,2011-10-30 12:34:00
16872.0,3,680.02,2011-09-23 16:05:00
15322.0,1,679.68,2011-09-15 09:34:00
13430.0,2,679.45,2011-11-21 08:19:00
14788.0,2,679.4399999999999,2011-12-02 17:06:00
13925.0,4,678.25,2011-09-08 12:47:00
13548.0,2,678.16,2011-09-04 14:50:00
13388.0,2,677.1,2011-07-31 12:52:00
13040.0,2,676.99,2011-12-01 10:38:00
16377.0,1,676.2,2011-03-17 15:41:00
15626.0,2,675.8,2011-09-26 10:03:00
17462.0,2,675.69,2011-10-10 13:56:00
18156.0,2,675.64,2011-11-27 12:24:00
15574.0,4,675.64,2011-06-15 12:01:00
12942.0,3,675.6,2011-07-31 14:39:00
13607.0,1,675.51,2011-10-30 16:17:00
13325.0,1,675.3,2011-09-19 10:36:00
17994.0,4,674.89,2011-08-10 11:41:00
13838.0,4,674.82,2011-12-04 11:00:00
13355.0,1,674.7,2011-08-09 14:48:00
13464.0,1,674.68,2011-10-12 15:01:00
17749.0,2,674.52,2011-06-14 15:45:00
13951.0,3,674.45,2011-06-16 16:43:00
14504.0,4,673.26,2011-10-23 16:00:00
13258.0,3,672.83,2011-11-28 09:31:00
14628.0,2,671.96,2011-09-09 14:58:00
12838.0,2,671.95,2011-11-06 12:20:00
12638.0,1,671.69,2011-11-06 13:11:00
12418.0,1,668.58,2011-08-19 11:08:00
14342.0,4,668.5600000000001,2011-11-18 13:21:00
13741.0,3,668.4300000000001,2011-09-29 09:19:00
16268.0,2,667.65,2011-09-29 18:30:00
15969.0,3,666.1,2011-12-07 11:06:00
17105.0,2,665.78,2011-07-03 15:53:00
13963.0,4,664.54,2011-02-04 14:43:00
17883.0,4,664.34,2011-12-06 17:49:00
16208.0,2,664.26,2011-10-26 11:36:00
13596.0,2,664.11,2011-12-04 12:01:00
15643.0,3,664.0,2011-06-01 07:38:00
14720.0,3,663.81,2011-12-04 12:02:00
13240.0,4,663.65,2011-09-04 14:08:00
16573.0,2,663.61,2011-09-16 09:13:00
16774.0,4,661.52,2011-10-03 12:41:00
13028.0,2,661.3199999999999,2011-11-17 11:10:00
14603.0,1,660.0,2011-03-10 10:27:00
15492.0,2,659.4599999999999,2011-11-11 14:53:00
13759.0,2,659.4100000000001,2011-11-06 14:47:00
16357.0,3,658.88,2011-11-06 16:04:00
14150.0,2,658.64,2011-11-04 10:05:00
16696.0,4,657.9000000000001,2011-07-27 14:23:00
14818.0,3,657.8,2011-09-27 11:01:00
17459.0,2,657.3,2011-10-27 13:25:00
15677.0,1,657.23,2011-10-21 15:36:00
17321.0,2,657.16,2011-12-01 13:41:00
16157.0,3,656.69,2011-11-24 11:41:00
13049.0,2,656.6800000000001,2011-10-06 15:31:00
16708.0,1,656.63,2011-10-25 12:20:00
17299.0,4,656.61,2011-11-28 12:01:00
16127.0,1,656.25,2011-10-31 13:58:00
14894.0,1,655.75,2011-09-15 13:51:00
14725.0,1,655.58,2011-11-15 12:42:00
16444.0,4,654.67,2011-10-24 13:50:00
14651.0,2,653.75,2011-10-03 15:52:00
17398.0,3,653.38,2011-08-17 09:48:00
18151.0,2,653.35,2011-07-28 11:35:00
13496.0,2,653.33,2011-11-29 10:58:00
18121.0,2,653.3,2011-07-13 12:53:00
15205.0,2,653.24,2011-09-15 19:36:00
15031.0,4,653.19,2011-12-05 14:19:00
14548.0,2,652.8,2011-07-12 12:19:00
17523.0,4,652.74,2011-11-28 13:20:00
16056.0,1,650.75,2011-10-25 15:19:00
15571.0,4,650.4300000000001,2011-11-28 10:02:00
16969.0,3,650.41,2011-10-31 13:12:00
17779.0,3,650.32,2011-11-18 14:15:00
14034.0,3,648.89,2011-11-17 14:02:00
16495.0,3,648.26,2011-12-06 13:20:00
17777.0,3,647.56,2011-11-15 12:02:00
17373.0,4,646.92,2011-10-30 15:28:00
16014.0,3,646.83,2011-11-02 12:04:00
16734.0,3,646.76,2011-10-18 13:44:00
12589.0,2,646.68,2011-11-11 10:19:00
14044.0,4,646.42,2011-11-13 12:05:00
15651.0,3,646.3,2011-11-03 08:41:00
14855.0,2,645.65,2011-08-12 14:02:00
12719.0,2,644.95,2011-12-04 13:45:00
